name n k cliquesize time
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_3_k55.txt 50 33.0 17 214
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_4_k15.txt 50 9.0 17 69
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_3_k75.txt 100 46.0 33 1069
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_3_k70.txt 100 35.0 33 547
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_2_k85.txt 100 55.0 33 1683
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_2_k55.txt 100 22.0 30 314
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_8_k75.txt 25 36.0 14 205
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_3_k55.txt 100 35.0 33 572
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_5_k5.txt 25 4.0 13 27
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_4_k75.txt 50 38.0 16 292
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_6_k60.txt 100 45.0 60 1862
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_7_k50.txt 100 37.0 60 620
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_6_k15.txt 75 11.0 43 137
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_5_k25.txt 75 19.0 44 425
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_5_k30.txt 50 22.0 30 306
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_8_k90.txt 50 62.0 30 1021
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_2_k95.txt 75 54.0 25 1239
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_2_k90.txt 23 16.0 8 86
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_7_k60.txt 100 39.0 60 950
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_8_k55.txt 25 35.0 14 181
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_8_k20.txt 25 14.0 15 81
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_7_k85.txt 75 62.0 45 1589
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_2_k25.txt 75 12.0 25 135
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_7_k30.txt 100 24.0 60 305
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_4_k60.txt 75 39.0 25 393
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_8_k100.txt 75 71.0 45 2096
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_2_k90.txt 50 46.0 17 576
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_8_k100.txt 50 47.0 30 439
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_5_k15.txt 25 15.0 14 71
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_2_k55.txt 50 29.0 17 251
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_3_k10.txt 75 7.0 23 84
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_3_k45.txt 100 22.0 32 319
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_7_k90.txt 50 46.0 30 526
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_5_k85.txt 100 49.0 60 3102
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_5_k80.txt 75 62.0 45 6971
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_8_k65.txt 100 43.0 59 668
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_3_k55.txt 75 25.0 24 210
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_1_k45.txt 75 34.0 25 464
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_2_k5.txt 100 2.0 19 58
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_7_k5.txt 75 5.0 41 79
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_6_k85.txt 75 55.0 45 2057
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_7_k70.txt 75 47.0 45 822
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_2_k65.txt 50 39.0 17 320
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_5_k65.txt 75 42.0 45 1425
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_4_k55.txt 100 39.0 33 814
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_8_k100.txt 25 49.0 13 329
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_7_k10.txt 50 7.0 25 61
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_8_k30.txt 100 20.0 59 291
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_7_k25.txt 100 18.0 60 232
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_7_k10.txt 100 7.0 57 150
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_8_k35.txt 25 17.0 15 75
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_5_k20.txt 50 12.0 30 119
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_3_k60.txt 25 24.0 10 89
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_3_k30.txt 25 12.0 9 84
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_6_k35.txt 75 28.0 45 321
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_4_k50.txt 75 22.0 24 242
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_8_k40.txt 75 27.0 45 233
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_1_k30.txt 100 12.0 33 177
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_4_k20.txt 100 5.0 30 71
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_4_k60.txt 50 33.0 17 213
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_1_k25.txt 100 16.0 33 191
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_7_k5.txt 50 0.0 0 14
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_5_k75.txt 50 55.0 28 2823
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_5_k45.txt 100 32.0 58 1011
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_2_k85.txt 75 48.0 25 812
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_2_k50.txt 50 18.0 17 88
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_2_k60.txt 100 31.0 33 510
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_8_k70.txt 50 38.0 30 281
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_8_k40.txt 50 30.0 30 279
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_5_k25.txt 100 18.0 57 307
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_5_k80.txt 100 56.0 59 5032
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_4_k95.txt 75 48.0 25 942
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_8_k25.txt 100 22.0 60 482
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_7_k75.txt 100 46.0 60 1029
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_7_k20.txt 75 12.0 44 122
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_1_k65.txt 75 48.0 25 1553
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_5_k30.txt 25 25.0 13 132
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_4_k5.txt 50 2.0 12 51
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_8_k10.txt 100 8.0 51 174
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_6_k90.txt 50 53.0 30 1479
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_7_k20.txt 25 14.0 15 72
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_8_k60.txt 75 31.0 43 247
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_5_k10.txt 75 8.0 44 172
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_8_k65.txt 50 47.0 30 587
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_1_k65.txt 24 20.0 9 86
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_1_k90.txt 100 49.0 33 1454
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_8_k75.txt 75 58.0 45 868
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_7_k70.txt 50 35.0 30 308
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_6_k85.txt 100 50.0 59 2204
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_5_k20.txt 25 13.0 13 40
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_2_k35.txt 50 20.0 17 101
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_3_k80.txt 50 47.0 17 476
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_7_k95.txt 100 65.0 60 2064
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_8_k5.txt 100 3.0 60 73
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_3_k35.txt 50 23.0 15 120
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_2_k95.txt 100 50.0 33 1415
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_5_k35.txt 75 19.0 45 256
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_5_k50.txt 100 34.0 57 1143
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_2_k35.txt 100 16.0 33 191
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_4_k35.txt 50 19.0 17 105
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_6_k80.txt 100 58.0 59 5120
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_2_k40.txt 23 21.0 8 114
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_8_k55.txt 75 42.0 45 421
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_3_k70.txt 50 22.0 17 130
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_4_k65.txt 25 32.0 10 173
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_3_k25.txt 75 12.0 25 119
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_7_k45.txt 25 22.0 15 69
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_1_k85.txt 50 49.0 17 1079
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_2_k90.txt 75 37.0 25 443
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_8_k50.txt 50 28.0 30 237
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_8_k35.txt 75 19.0 40 146
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_4_k35.txt 25 19.0 10 64
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_6_k55.txt 25 24.0 13 184
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_6_k70.txt 50 36.0 30 495
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_2_k25.txt 100 16.0 32 347
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_1_k35.txt 100 19.0 33 337
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_8_k90.txt 100 61.0 60 1622
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_3_k15.txt 50 6.0 17 77
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_1_k10.txt 75 10.0 24 83
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_6_k10.txt 75 7.0 43 111
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_6_k20.txt 50 15.0 30 117
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_6_k10.txt 50 10.0 29 88
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_2_k15.txt 50 9.0 17 54
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_5_k50.txt 75 36.0 44 1023
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_1_k80.txt 50 44.0 17 754
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_2_k15.txt 75 12.0 25 142
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_6_k45.txt 75 31.0 45 618
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_4_k75.txt 25 23.0 10 99
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_1_k50.txt 50 31.0 17 300
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_2_k100.txt 75 51.0 25 1088
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_1_k60.txt 100 38.0 33 988
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_3_k85.txt 25 41.0 9 457
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_1_k75.txt 100 34.0 32 649
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_1_k55.txt 100 34.0 33 744
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_8_k10.txt 25 7.0 15 22
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_1_k10.txt 24 5.0 8 18
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_2_k5.txt 50 4.0 17 31
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_6_k25.txt 75 19.0 43 182
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_6_k55.txt 100 45.0 60 1648
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_2_k85.txt 50 44.0 17 512
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_2_k65.txt 75 39.0 25 474
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_7_k35.txt 25 22.0 14 66
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_3_k70.txt 75 31.0 25 330
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_1_k35.txt 24 17.0 8 65
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_1_k20.txt 24 14.0 8 55
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_8_k85.txt 75 46.0 45 504
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_7_k60.txt 50 31.0 30 164
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_8_k85.txt 50 59.0 30 647
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_8_k95.txt 75 63.0 45 1106
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_4_k85.txt 100 59.0 33 2613
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_3_k100.txt 25 30.0 9 156
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_8_k15.txt 50 5.0 29 64
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_3_k85.txt 75 43.0 25 543
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_6_k90.txt 100 68.0 59 7659
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_3_k5.txt 75 3.0 17 45
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_2_k65.txt 100 34.0 33 512
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_6_k25.txt 50 15.0 30 87
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_7_k40.txt 25 22.0 15 62
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_5_k75.txt 100 54.0 60 4852
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_8_k50.txt 25 30.0 14 98
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_8_k80.txt 25 46.0 13 323
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_2_k20.txt 100 15.0 32 171
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_8_k70.txt 100 50.0 60 911
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_2_k70.txt 50 36.0 17 260
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_2_k95.txt 50 47.0 17 620
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_3_k45.txt 75 22.0 24 196
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_1_k25.txt 75 17.0 24 187
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_6_k70.txt 75 47.0 45 1786
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_7_k95.txt 50 47.0 30 415
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_5_k90.txt 100 59.0 60 5265
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_8_k20.txt 100 14.0 57 264
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_5_k30.txt 75 18.0 44 247
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_5_k10.txt 100 8.0 60 200
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_7_k5.txt 25 3.0 13 23
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_8_k95.txt 25 48.0 13 432
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_1_k50.txt 24 24.0 8 143
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_3_k60.txt 75 24.0 25 195
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_3_k20.txt 100 10.0 31 144
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_1_k40.txt 100 25.0 32 398
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_6_k55.txt 75 40.0 44 859
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_4_k25.txt 25 12.0 9 41
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_5_k80.txt 25 41.0 12 646
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_7_k80.txt 75 55.0 45 1376
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_7_k55.txt 100 43.0 60 1176
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_7_k20.txt 100 15.0 60 371
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_4_k85.txt 50 47.0 17 871
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_6_k85.txt 25 34.0 12 256
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_1_k65.txt 50 34.0 17 479
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_4_k70.txt 50 35.0 17 468
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_1_k70.txt 75 49.0 24 1456
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_1_k25.txt 50 19.0 17 202
