name n k cliquesize time
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_140_3_k50.txt 140 38.0 47 7725
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_170_5_k70.txt 170 40.0 100 56874
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_100_1_k60.txt 100 36.0 33 6167
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_110_8_k40.txt 110 28.0 66 1289
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_20_4_k100.txt 20 14.0 7 56
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_70_4_k20.txt 70 10.0 22 64
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_100_1_k90.txt 100 59.0 32 135409
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_110_3_k100.txt 110 45.0 37 15331
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_50_7_k40.txt 50 26.0 30 546
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_170_7_k40.txt 170 27.0 102 1908
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_20_4_k70.txt 20 13.0 7 53
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_50_8_k70.txt 50 42.0 29 3834
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_20_2_k100.txt 19 21.0 6 137
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_160_2_k80.txt 160 49.0 52 58661
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_120_1_k70.txt 120 38.0 39 9465
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_180_7_k90.txt 180 57.0 103 104718
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_190_7_k70.txt 190 44.0 113 21317
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_70_8_k10.txt 70 1.0 8 13
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_150_8_k90.txt 150 57.0 90 81373
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_70_3_k10.txt 70 5.0 23 32
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_130_1_k80.txt 130 56.0 43 124763
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_120_6_k50.txt 120 38.0 69 12660
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_110_2_k60.txt 110 32.0 37 3300
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_140_2_k50.txt 140 24.0 47 1049
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_70_7_k50.txt 70 39.0 42 4095
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_110_1_k80.txt 110 54.0 37 85022
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_70_7_k30.txt 70 15.0 39 154
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_120_2_k70.txt 120 39.0 40 9067
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_70_4_k30.txt 70 15.0 24 159
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_40_1_k80.txt 40 29.0 13 876
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_100_4_k90.txt 100 51.0 33 40919
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_30_1_k30.txt 29 12.0 8 45
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_200_6_k10.txt 200 5.0 104 110
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_130_8_k50.txt 130 39.0 78 7516
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_20_8_k60.txt 20 29.0 12 300
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_160_3_k30.txt 160 14.0 52 263
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_100_6_k40.txt 100 30.0 59 4031
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_140_3_k70.txt 140 34.0 45 4004
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_190_3_k90.txt 190 55.0 63 104239
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_190_5_k60.txt 190 44.0 111 98369
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_130_7_k10.txt 130 6.0 77 66
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_180_1_k50.txt 180 31.0 56 5422
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_170_2_k100.txt 170 54.0 55 109023
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_100_4_k80.txt 100 29.0 33 2127
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_180_8_k90.txt 180 63.0 107 183447
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_190_6_k10.txt 190 5.0 110 105
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_40_5_k80.txt 40 56.0 22 17852
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_110_4_k90.txt 110 49.0 37 34392
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_20_5_k100.txt 20 28.0 8 298
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_100_8_k90.txt 100 56.0 60 44425
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_120_1_k30.txt 120 19.0 39 489
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_200_3_k50.txt 200 28.0 65 2720
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_170_6_k50.txt 170 36.0 102 15341
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_60_1_k20.txt 60 18.0 20 288
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_120_3_k80.txt 120 47.0 40 23563
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_40_8_k60.txt 40 41.0 24 2400
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_90_3_k60.txt 90 37.0 30 4722
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_160_2_k70.txt 160 49.0 53 56961
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_150_1_k60.txt 150 37.0 50 9630
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_80_8_k10.txt 80 4.0 44 31
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_200_5_k50.txt 200 36.0 119 35178
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_10_4_k100.txt 10 6.0 4 13
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_40_6_k60.txt 40 38.0 23 2352
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_30_3_k40.txt 30 23.0 10 288
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_140_3_k10.txt 140 5.0 40 50
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_200_3_k90.txt 200 47.0 66 38513
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_200_2_k100.txt 200 55.0 66 148803
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_180_1_k80.txt 180 52.0 60 96318
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_140_7_k90.txt 140 60.0 82 103898
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_100_7_k30.txt 100 21.0 55 479
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_160_8_k100.txt 160 64.0 95 170409
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_40_5_k10.txt 40 7.0 23 35
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_70_2_k60.txt 70 29.0 24 1324
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_90_4_k50.txt 90 29.0 30 1766
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_160_6_k100.txt 160 60.0 0 300001
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_80_7_k20.txt 80 13.0 44 134
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_100_1_k50.txt 100 24.0 33 948
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_90_6_k60.txt 90 39.0 53 9136
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_40_3_k90.txt 40 44.0 15 4703
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_190_7_k90.txt 190 54.0 114 76702
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_160_1_k80.txt 160 48.0 53 53937
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_150_6_k80.txt 150 61.0 0 300001
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_110_2_k40.txt 110 20.0 36 511
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_100_7_k40.txt 100 31.0 60 1767
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_120_8_k70.txt 120 47.0 72 18369
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_30_2_k70.txt 29 36.0 10 1265
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_190_8_k50.txt 190 36.0 113 7107
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_70_1_k30.txt 70 17.0 24 223
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_60_7_k70.txt 60 48.0 35 10272
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_150_1_k90.txt 150 54.0 50 102635
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_50_2_k60.txt 50 34.0 16 2119
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_40_3_k10.txt 40 14.0 15 96
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_170_5_k20.txt 170 16.0 92 883
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_170_8_k40.txt 170 30.0 99 2640
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_130_8_k70.txt 130 40.0 76 8828
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_90_5_k100.txt 90 65.0 0 300001
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_20_6_k60.txt 20 17.0 8 70
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_140_6_k20.txt 140 14.0 77 391
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_200_1_k50.txt 200 31.0 65 5687
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_110_8_k70.txt 110 43.0 66 9554
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_100_7_k10.txt 100 9.0 46 83
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_170_2_k50.txt 170 30.0 57 3760
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_180_7_k20.txt 180 13.0 104 251
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_10_1_k50.txt 8 3.0 3 8
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_30_3_k70.txt 30 31.0 10 675
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_110_4_k10.txt 110 9.0 36 78
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_200_7_k40.txt 200 31.0 120 3556
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_140_2_k100.txt 140 45.0 46 23298
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_20_6_k70.txt 20 26.0 10 236
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_30_7_k70.txt 30 50.0 17 4445
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_190_4_k40.txt 190 20.0 63 834
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_30_6_k10.txt 30 4.0 9 18
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_190_6_k20.txt 190 13.0 114 414
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_200_3_k100.txt 200 51.0 65 72791
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_180_2_k70.txt 180 39.0 60 15148
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_20_2_k70.txt 19 20.0 6 118
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_150_5_k90.txt 150 57.0 0 300001
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_160_8_k70.txt 160 40.0 96 9688
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_80_8_k50.txt 80 34.0 48 2140
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_30_7_k40.txt 30 32.0 18 634
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_60_4_k80.txt 60 39.0 20 3884
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_130_6_k50.txt 130 39.0 74 14580
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_70_2_k80.txt 70 61.0 24 83518
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_150_8_k40.txt 150 25.0 90 1193
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_110_7_k90.txt 110 60.0 66 79778
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_70_2_k20.txt 70 13.0 23 112
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_190_3_k20.txt 190 4.0 57 73
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_40_1_k90.txt 40 45.0 14 6269
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_70_6_k50.txt 70 35.0 42 3323
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_40_1_k70.txt 40 29.0 14 776
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_160_8_k50.txt 160 27.0 96 1636
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_190_5_k70.txt 190 51.0 113 233854
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_20_3_k80.txt 20 22.0 7 159
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_100_6_k50.txt 100 40.0 60 14568
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_120_4_k50.txt 120 21.0 39 621
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_20_3_k10.txt 20 7.0 7 20
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_70_7_k70.txt 70 50.0 42 14999
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_130_8_k80.txt 130 61.0 76 99472
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_160_1_k100.txt 160 61.0 0 300001
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_170_4_k40.txt 170 28.0 57 3172
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_180_8_k70.txt 180 49.0 107 37391
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_50_3_k30.txt 50 13.0 17 93
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_50_6_k80.txt 50 56.0 30 24630
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_80_2_k60.txt 80 28.0 25 1354
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_150_4_k90.txt 150 47.0 50 37919
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_140_7_k80.txt 140 54.0 81 56610
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_80_3_k90.txt 80 47.0 27 14408
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_50_7_k20.txt 50 17.0 30 167
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_50_5_k20.txt 50 12.0 29 96
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_70_4_k100.txt 70 50.0 24 18931
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_90_4_k70.txt 90 32.0 30 2502
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_40_4_k80.txt 40 35.0 14 1426
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_100_3_k10.txt 100 7.0 31 57
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_190_6_k100.txt 190 58.0 0 300001
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_140_5_k20.txt 140 18.0 81 1088
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_60_8_k40.txt 60 25.0 36 584
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_160_2_k40.txt 160 24.0 53 1180
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_40_1_k10.txt 40 4.0 14 19
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_150_7_k80.txt 150 46.0 89 21905
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_150_5_k20.txt 150 14.0 82 499
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_30_2_k30.txt 29 15.0 10 103
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_140_1_k40.txt 140 19.0 44 611
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_140_4_k30.txt 140 22.0 47 1022
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_10_3_k20.txt 10 7.0 4 14
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_40_2_k10.txt 40 8.0 12 30
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_100_8_k50.txt 100 36.0 55 3571
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_90_6_k50.txt 90 36.0 52 6668
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_30_5_k60.txt 30 34.0 16 936
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_170_3_k50.txt 170 32.0 57 4562
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_60_4_k30.txt 60 15.0 20 141
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_40_5_k20.txt 40 13.0 24 103
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_150_2_k100.txt 150 55.0 50 89928
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_n/random_split_190_5_k50.txt 190 35.0 114 24551
