name n k cliquesize time
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_1_k25.txt 24 12.0 8 250
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_3_k30.txt 50 19.0 17 171
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_4_k90.txt 100 49.0 33 1365
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_4_k65.txt 75 45.0 25 840
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_4_k80.txt 50 49.0 17 405
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_5_k40.txt 50 29.0 30 646
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_6_k100.txt 75 71.0 45 3534
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_6_k50.txt 75 43.0 45 1174
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_7_k70.txt 25 36.0 14 365
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_7_k40.txt 25 22.0 15 78
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_1_k75.txt 50 38.0 17 471
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_5_k60.txt 50 43.0 29 802
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_4_k85.txt 100 59.0 33 1456
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_4_k60.txt 75 39.0 25 452
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_7_k55.txt 50 31.0 30 214
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_1_k50.txt 24 24.0 8 84
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_5_k75.txt 25 32.0 13 177
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_6_k25.txt 100 18.0 60 452
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_1_k70.txt 50 41.0 17 721
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_4_k100.txt 25 31.0 10 58
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_4_k65.txt 25 32.0 10 267
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_3_k80.txt 50 47.0 17 372
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_2_k70.txt 23 19.0 8 94
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_6_k30.txt 75 22.0 45 342
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_4_k100.txt 75 64.0 25 1233
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_8_k10.txt 100 8.0 60 120
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_4_k90.txt 25 24.0 10 130
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_4_k30.txt 100 15.0 33 146
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_4_k100.txt 50 46.0 17 262
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_2_k10.txt 50 9.0 17 72
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_1_k40.txt 75 29.0 25 444
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_5_k65.txt 25 33.0 12 178
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_5_k100.txt 50 56.0 29 2432
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_2_k70.txt 75 36.0 25 584
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_2_k75.txt 50 43.0 17 532
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_6_k5.txt 75 3.0 45 54
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_8_k95.txt 100 66.0 60 2586
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_4_k35.txt 25 19.0 10 54
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_8_k40.txt 100 22.0 60 695
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_8_k95.txt 25 48.0 14 236
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_8_k100.txt 100 62.0 60 1958
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_1_k30.txt 75 19.0 25 151
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_1_k65.txt 24 20.0 9 163
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_8_k70.txt 25 46.0 14 323
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_5_k75.txt 75 42.0 45 1491
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_4_k40.txt 100 13.0 33 405
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_1_k10.txt 75 10.0 24 149
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_3_k95.txt 75 50.0 25 900
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_1_k90.txt 100 49.0 33 2220
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_6_k55.txt 75 40.0 45 1295
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_6_k60.txt 50 40.0 30 555
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_4_k5.txt 25 6.0 10 35
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_4_k95.txt 75 48.0 25 675
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_4_k50.txt 50 35.0 17 224
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_3_k65.txt 25 30.0 9 103
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_4_k55.txt 50 25.0 17 127
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_5_k60.txt 100 33.0 60 1180
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_7_k100.txt 25 40.0 13 193
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_3_k75.txt 50 38.0 17 289
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_2_k60.txt 75 32.0 25 390
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_6_k25.txt 25 16.0 14 61
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_6_k30.txt 25 14.0 14 110
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_1_k65.txt 50 34.0 17 803
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_2_k95.txt 23 18.0 8 54
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_3_k95.txt 100 48.0 33 1201
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_7_k50.txt 25 32.0 14 120
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_2_k10.txt 100 7.0 33 139
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_3_k90.txt 100 47.0 33 1326
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_5_k85.txt 100 49.0 60 2901
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_2_k45.txt 100 36.0 33 698
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_5_k45.txt 50 31.0 29 577
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_4_k85.txt 75 46.0 25 629
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_2_k5.txt 100 2.0 33 33
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_3_k70.txt 50 22.0 17 153
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_7_k90.txt 25 47.0 14 263
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_1_k90.txt 75 64.0 25 4037
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_7_k65.txt 100 45.0 60 1273
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_1_k20.txt 75 16.0 25 314
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_4_k20.txt 50 4.0 17 42
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_6_k15.txt 75 11.0 41 187
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_5_k85.txt 25 36.0 12 376
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_5_k70.txt 50 49.0 29 1159
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_3_k30.txt 100 18.0 33 219
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_3_k45.txt 100 22.0 33 393
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_6_k100.txt 50 48.0 29 948
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_3_k90.txt 75 39.0 25 447
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_2_k80.txt 100 42.0 33 787
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_5_k60.txt 75 38.0 44 917
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_7_k65.txt 50 44.0 30 337
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_4_k90.txt 75 38.0 25 1049
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_4_k55.txt 75 28.0 25 244
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_8_k20.txt 100 14.0 60 287
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_8_k10.txt 25 7.0 15 42
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_5_k10.txt 25 7.0 14 26
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_4_k95.txt 50 46.0 17 409
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_1_k80.txt 75 47.0 25 1413
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_1_k25.txt 75 17.0 25 465
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_2_k15.txt 23 11.0 8 56
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_2_k75.txt 75 46.0 25 1600
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_5_k45.txt 25 23.0 14 127
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_4_k55.txt 100 39.0 33 632
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_2_k90.txt 23 16.0 8 47
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_5_k5.txt 25 4.0 11 22
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_6_k65.txt 25 30.0 13 154
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_8_k75.txt 50 45.0 30 401
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_1_k35.txt 75 24.0 25 326
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_8_k70.txt 50 38.0 30 286
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_1_k10.txt 50 5.0 17 37
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_8_k70.txt 100 50.0 60 1541
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_2_k55.txt 100 22.0 33 315
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_1_k5.txt 24 5.0 9 40
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_1_k85.txt 75 70.0 25 5883
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_6_k85.txt 75 55.0 45 2137
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_8_k80.txt 50 49.0 30 370
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_3_k60.txt 25 24.0 10 102
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_6_k30.txt 50 22.0 30 217
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_2_k40.txt 100 23.0 33 333
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_4_k75.txt 75 39.0 25 1255
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_6_k20.txt 75 14.0 41 155
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_4_k50.txt 75 22.0 25 227
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_8_k90.txt 100 61.0 60 1556
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_3_k75.txt 25 25.0 9 92
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_6_k90.txt 50 53.0 30 2027
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_5_k70.txt 25 35.0 13 169
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_2_k95.txt 75 54.0 25 1820
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_2_k35.txt 100 16.0 33 480
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_4_k75.txt 25 23.0 10 47
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_5_k45.txt 100 32.0 58 1102
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_5_k15.txt 50 15.0 29 139
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_2_k45.txt 75 22.0 25 817
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_7_k35.txt 75 22.0 45 333
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_4_k30.txt 75 15.0 25 208
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_6_k10.txt 75 7.0 42 73
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_1_k45.txt 100 28.0 33 955
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_7_k80.txt 100 63.0 60 3074
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_7_k5.txt 25 3.0 15 16
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_1_k35.txt 50 24.0 17 194
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_3_k75.txt 100 46.0 33 1391
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_3_k60.txt 75 24.0 25 211
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_8_k50.txt 75 37.0 45 396
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_6_k80.txt 25 42.0 12 526
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_6_k60.txt 100 45.0 60 1836
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_7_k25.txt 75 14.0 45 149
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_1_k40.txt 24 13.0 8 46
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_2_k55.txt 23 21.0 8 75
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_5_k25.txt 25 19.0 13 177
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_8_k100.txt 25 49.0 13 284
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_8_k20.txt 75 11.0 45 134
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_6_k70.txt 75 47.0 45 1631
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_5_k90.txt 25 36.0 12 217
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_1_k50.txt 100 24.0 32 496
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_7_k50.txt 75 42.0 45 599
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_4_k20.txt 100 5.0 33 76
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_6_k45.txt 100 30.0 60 785
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_5_k65.txt 75 42.0 45 1909
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_4_k45.txt 50 29.0 17 718
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_7_k85.txt 50 31.0 30 164
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_8_k80.txt 25 46.0 14 360
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_8_k100.txt 75 71.0 45 1577
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_5_k35.txt 25 17.0 13 142
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_4_k60.txt 50 33.0 17 235
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_1_k30.txt 100 12.0 33 200
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_2_k20.txt 75 13.0 25 335
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_1_k95.txt 24 36.0 8 239
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_1_k15.txt 24 5.0 8 21
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_1_k100.txt 24 28.0 8 234
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_8_k100.txt 50 47.0 30 524
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_8_k35.txt 25 17.0 15 140
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_8_k85.txt 75 46.0 45 651
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_3_k100.txt 75 49.0 25 1491
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_2_k65.txt 100 34.0 33 849
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_8_k10.txt 75 8.0 40 109
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_6_k60.txt 25 33.0 13 249
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_8_k60.txt 25 37.0 15 200
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_1_k95.txt 100 44.0 31 1530
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_2_k85.txt 75 48.0 25 1435
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_7_k5.txt 100 5.0 60 115
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_3_k100.txt 50 45.0 17 590
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_6_k40.txt 75 29.0 45 822
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_4_k30.txt 25 16.0 10 50
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_6_k95.txt 50 39.0 30 739
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_3_k30.txt 75 12.0 25 97
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_7_k25.txt 25 17.0 15 131
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_6_k80.txt 100 58.0 60 3909
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_4_k45.txt 100 23.0 33 225
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_6_k65.txt 100 45.0 60 1575
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_6_k20.txt 50 15.0 30 263
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_7_k75.txt 50 52.0 30 626
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_7_k45.txt 75 30.0 45 266
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_25_5_k95.txt 25 48.0 12 717
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_5_k25.txt 75 19.0 45 218
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_8_k15.txt 75 9.0 45 87
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_2_k25.txt 75 12.0 25 183
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_75_1_k100.txt 75 59.0 25 1296
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_50_3_k95.txt 50 50.0 17 574
C://Users/Markus/master-markus/Code/data/synthetic/polytime_cost/all_k/random_split_100_6_k70.txt 100 42.0 60 2052
