name n k cliquesize time
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_5_k15.txt 25 11.0 12 56
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_6_k5.txt 75 4.0 40 98
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_1_k80.txt 50 43.0 17 646
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_8_k35.txt 50 25.0 29 87
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_6_k45.txt 50 29.0 30 297
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_7_k5.txt 50 3.0 28 70
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_6_k60.txt 25 23.0 11 74
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_7_k15.txt 75 7.0 44 62
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_5_k15.txt 75 12.0 45 82
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_7_k40.txt 50 21.0 29 117
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_2_k25.txt 50 10.0 16 39
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_6_k20.txt 50 18.0 30 210
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_4_k90.txt 25 25.0 9 75
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_6_k50.txt 75 29.0 45 397
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_1_k40.txt 100 22.0 33 120
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_5_k65.txt 50 36.0 28 228
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_7_k40.txt 75 22.0 45 119
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_1_k25.txt 75 18.0 24 80
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_8_k100.txt 100 68.0 60 745
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_6_k85.txt 75 57.0 45 1240
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_3_k10.txt 75 6.0 24 68
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_5_k5.txt 75 3.0 44 45
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_7_k35.txt 100 23.0 60 122
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_7_k45.txt 25 22.0 15 91
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_3_k15.txt 100 7.0 33 61
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_2_k25.txt 75 13.0 25 89
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_1_k70.txt 50 38.0 16 272
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_1_k40.txt 50 16.0 16 154
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_5_k50.txt 50 33.0 29 502
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_1_k5.txt 25 3.0 8 12
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_3_k85.txt 50 46.0 18 401
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_1_k55.txt 75 33.0 25 538
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_6_k70.txt 50 43.0 30 599
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_7_k85.txt 100 50.0 60 699
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_1_k65.txt 25 19.0 8 66
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_2_k20.txt 100 11.0 30 73
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_6_k40.txt 75 23.0 44 345
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_1_k10.txt 25 7.0 8 23
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_7_k45.txt 75 34.0 44 152
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_7_k95.txt 50 47.0 30 295
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_3_k40.txt 50 32.0 18 171
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_2_k65.txt 25 21.0 8 77
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_5_k60.txt 50 40.0 29 523
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_7_k30.txt 25 17.0 15 34
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_6_k90.txt 75 56.0 44 1674
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_2_k15.txt 100 6.0 33 50
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_3_k30.txt 25 13.0 9 57
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_4_k75.txt 50 35.0 17 110
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_7_k15.txt 25 12.0 15 25
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_5_k30.txt 50 17.0 29 84
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_2_k75.txt 50 29.0 17 277
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_3_k85.txt 100 40.0 32 232
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_3_k25.txt 25 12.0 9 56
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_2_k90.txt 100 45.0 33 405
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_8_k25.txt 100 16.0 59 141
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_8_k20.txt 100 13.0 60 101
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_8_k10.txt 75 8.0 45 72
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_6_k15.txt 75 8.0 44 53
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_7_k35.txt 25 14.0 15 34
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_5_k75.txt 25 27.0 12 128
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_4_k20.txt 25 7.0 9 50
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_8_k85.txt 75 51.0 45 554
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_4_k10.txt 50 5.0 17 45
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_3_k65.txt 100 37.0 33 169
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_5_k35.txt 50 24.0 29 228
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_6_k90.txt 25 21.0 12 158
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_2_k50.txt 75 28.0 25 162
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_4_k30.txt 25 10.0 8 45
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_2_k30.txt 25 11.0 9 21
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_5_k60.txt 75 33.0 44 345
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_5_k85.txt 50 58.0 28 1320
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_8_k30.txt 100 24.0 60 212
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_4_k45.txt 25 12.0 9 31
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_1_k30.txt 100 16.0 28 102
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_7_k10.txt 100 8.0 59 94
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_2_k95.txt 25 20.0 9 50
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_8_k30.txt 50 13.0 29 52
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_8_k5.txt 25 2.0 15 15
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_6_k25.txt 75 14.0 44 65
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_2_k5.txt 50 3.0 17 26
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_7_k70.txt 25 27.0 15 58
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_7_k50.txt 50 23.0 30 77
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_6_k85.txt 100 54.0 60 1500
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_5_k60.txt 25 24.0 13 97
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_4_k35.txt 100 16.0 33 83
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_4_k30.txt 100 16.0 32 82
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_7_k10.txt 75 6.0 44 93
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_6_k90.txt 50 53.0 30 919
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_2_k55.txt 25 16.0 9 43
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_5_k20.txt 50 16.0 30 51
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_1_k70.txt 100 42.0 29 319
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_5_k90.txt 25 38.0 12 305
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_1_k30.txt 50 16.0 17 61
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_3_k65.txt 25 21.0 9 78
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_6_k55.txt 75 37.0 45 319
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_4_k55.txt 100 27.0 32 102
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_7_k45.txt 100 33.0 60 347
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_8_k45.txt 100 32.0 60 323
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_4_k70.txt 75 35.0 25 109
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_7_k45.txt 50 22.0 29 44
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_2_k40.txt 100 24.0 33 177
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_7_k30.txt 50 18.0 29 50
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_2_k65.txt 100 42.0 33 641
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_1_k60.txt 25 17.0 7 52
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_6_k30.txt 25 15.0 14 78
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_7_k95.txt 25 38.0 14 168
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_1_k95.txt 25 22.0 7 73
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_7_k40.txt 25 18.0 15 29
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_1_k45.txt 25 17.0 8 54
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_4_k80.txt 75 40.0 25 173
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_5_k75.txt 100 50.0 59 1571
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_1_k50.txt 50 27.0 17 115
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_4_k55.txt 25 20.0 9 57
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_7_k35.txt 75 25.0 45 102
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_5_k15.txt 50 10.0 28 74
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_7_k30.txt 100 18.0 59 263
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_3_k90.txt 75 42.0 25 273
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_8_k60.txt 50 26.0 30 79
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_7_k65.txt 100 40.0 60 444
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_2_k80.txt 75 42.0 25 268
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_8_k50.txt 25 29.0 14 184
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_5_k65.txt 75 42.0 45 662
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_5_k90.txt 100 68.0 60 4311
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_2_k55.txt 100 30.0 33 137
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_2_k65.txt 75 33.0 25 178
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_2_k10.txt 50 5.0 16 112
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_4_k65.txt 75 33.0 24 177
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_7_k75.txt 75 43.0 45 251
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_6_k65.txt 100 45.0 60 1232
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_1_k65.txt 100 43.0 33 346
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_5_k40.txt 100 37.0 60 767
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_8_k25.txt 50 14.0 29 71
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_6_k50.txt 100 33.0 59 352
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_2_k50.txt 100 27.0 33 272
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_8_k40.txt 75 22.0 45 123
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_3_k55.txt 75 29.0 25 95
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_3_k30.txt 100 20.0 33 133
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_7_k75.txt 25 31.0 15 107
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_3_k20.txt 75 10.0 25 79
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_3_k5.txt 75 4.0 24 36
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_1_k55.txt 100 31.0 33 216
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_8_k45.txt 25 28.0 16 179
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_5_k45.txt 50 32.0 30 183
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_5_k80.txt 100 55.0 60 1141
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_3_k5.txt 100 2.0 32 40
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_1_k95.txt 100 59.0 33 1230
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_2_k20.txt 75 10.0 24 53
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_3_k65.txt 75 24.0 24 59
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_8_k85.txt 25 35.0 14 127
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_1_k15.txt 75 8.0 24 38
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_2_k95.txt 75 40.0 25 459
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_6_k70.txt 25 30.0 12 188
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_8_k60.txt 25 27.0 15 88
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_2_k85.txt 75 41.0 25 499
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_5_k35.txt 25 14.0 13 36
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_1_k15.txt 100 11.0 28 75
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_6_k80.txt 75 41.0 45 688
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_3_k90.txt 25 26.0 9 39
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_5_k50.txt 100 30.0 60 1047
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_8_k55.txt 75 42.0 45 172
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_5_k80.txt 25 30.0 12 151
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_6_k40.txt 25 20.0 13 66
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_6_k75.txt 100 48.0 60 1250
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_2_k75.txt 25 18.0 8 78
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_5_k30.txt 25 13.0 14 103
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_8_k100.txt 25 38.0 14 158
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_5_k15.txt 100 12.0 59 135
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_4_k5.txt 50 5.0 17 24
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_8_k80.txt 75 44.0 45 242
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_2_k55.txt 75 25.0 25 152
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_8_k35.txt 25 20.0 15 58
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_75_4_k85.txt 75 43.0 25 326
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_4_k90.txt 100 43.0 33 470
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_25_2_k90.txt 25 21.0 8 57
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_7_k60.txt 100 41.0 60 350
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_2_k85.txt 100 44.0 33 541
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_50_6_k50.txt 50 29.0 30 353
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_6_k20.txt 100 11.0 54 91
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_5_k65.txt 100 46.0 60 952
C://Users/Markus/master-markus/Code/data/synthetic/np_cost/all_k/random_split_100_2_k10.txt 100 7.0 27 45
